date,nav,gross_exp,n_pos
2024-07-25 09:30:00,1023761.7897779013,20476.46438342103,1
2024-07-26 09:30:00,1022286.2663118468,61376.112690559705,3
2024-07-29 09:30:00,1022286.2663118468,61376.112690559705,3
2024-07-30 09:30:00,1022286.2663118468,61376.112690559705,3
2024-07-31 09:30:00,1022286.2663118468,61376.112690559705,3
2024-08-01 09:30:00,1022286.2663118468,61376.112690559705,3
2024-08-02 09:30:00,1023077.3836748397,40916.18088901696,2
2024-08-05 09:30:00,1022844.6309441895,102297.75475101733,5
2024-08-06 09:30:00,1021937.8538313397,81839.05054538269,4
2024-08-07 09:30:00,1021937.8538313397,81839.05054538269,4
2024-08-08 09:30:00,1021937.8538313397,81839.05054538269,4
2024-08-09 09:30:00,1017597.3252023879,61381.573862000376,3
2024-08-12 09:30:00,1017597.3252023879,61381.573862000376,3
2024-08-13 09:30:00,1017597.3252023879,61381.573862000376,3
2024-08-14 09:30:00,1017597.3252023879,61381.573862000376,3
2024-08-15 09:30:00,1017597.3252023879,61381.573862000376,3
2024-08-16 09:30:00,1017597.3252023879,61381.573862000376,3
2024-08-19 09:30:00,1016346.9676787484,0.0,0
2024-08-20 09:30:00,1016346.9676787484,0.0,0
2024-10-17 09:30:00,1016346.9676787484,0.0,0
2024-10-18 09:30:00,1016346.9676787484,0.0,0
2024-10-21 09:30:00,1016346.9676787484,0.0,0
2024-10-22 09:30:00,1016346.9676787484,0.0,0
2024-10-23 09:30:00,1016194.522951185,60977.15928481825,3
2024-10-24 09:30:00,1014407.8585166964,81298.00103222435,4
2024-10-25 09:30:00,1012984.6222845042,60947.33127147988,3
2024-10-28 09:30:00,1013058.1444882987,40651.43954760449,2
2024-10-29 09:30:00,1013058.1444882987,40651.43954760449,2
2024-10-30 09:30:00,1013058.1444882987,40651.43954760449,2
2024-10-31 09:30:00,1013058.1444882987,40651.43954760449,2
2024-11-01 09:30:00,1013058.1444882987,40651.43954760449,2
2024-11-04 09:30:00,1012936.582069667,101433.10473047738,5
2024-11-05 09:30:00,1013181.4629156778,81108.60453644786,4
2024-11-06 09:30:00,1011853.7552174854,40521.71794464526,2
2024-11-07 09:30:00,1011322.3475154153,0.0,0
2024-11-08 09:30:00,1011322.3475154153,0.0,0
2024-11-11 09:30:00,1011322.3475154153,0.0,0
2024-11-12 09:30:00,1011322.3475154153,0.0,0
2024-11-13 09:30:00,1011322.3475154153,0.0,0
2024-11-14 09:30:00,1011322.3475154153,0.0,0
2024-11-15 09:30:00,1011322.3475154153,0.0,0
2024-11-18 09:30:00,1011322.3475154153,0.0,0
2024-11-19 09:30:00,1011322.3475154153,0.0,0
2024-11-20 09:30:00,1011322.3475154153,0.0,0
2024-11-21 09:30:00,1011322.3475154153,0.0,0
2024-11-22 09:30:00,1011322.3475154153,0.0,0
2024-11-25 09:30:00,1011322.3475154153,0.0,0
2024-11-26 09:30:00,1011322.3475154153,0.0,0
2025-01-23 09:30:00,1011322.3475154153,0.0,0
2025-01-24 09:30:00,1011322.3475154153,0.0,0
2025-01-27 09:30:00,1011322.3475154153,0.0,0
2025-01-28 09:30:00,1011322.3475154153,0.0,0
2025-01-29 09:30:00,1011339.6386388685,60673.27309887567,3
2025-01-30 09:30:00,1011146.3916780765,60674.016731826254,3
2025-01-31 09:30:00,1010905.4851949739,60670.96756894591,3
2025-02-03 09:30:00,1009900.7612869984,101100.54923540575,5
2025-02-04 09:30:00,1009900.7612869984,101100.54923540575,5
2025-02-05 09:30:00,1009900.7612869984,101100.54923540575,5
2025-02-06 09:30:00,1009900.7612869984,101100.54923540575,5
2025-02-07 09:30:00,1010623.9616805576,60665.54289599274,3
2025-02-10 09:30:00,1010623.9616805576,60665.54289599274,3
2025-02-11 09:30:00,1010623.9616805576,60665.54289599274,3
2025-02-12 09:30:00,1009536.1591522465,0.0,0
2025-02-13 09:30:00,1009536.1591522465,0.0,0
2025-02-14 09:30:00,1009536.1591522465,0.0,0
2025-02-18 09:30:00,1009536.1591522465,0.0,0
2025-02-19 09:30:00,1009536.1591522465,0.0,0
2025-02-20 09:30:00,1009536.1591522465,0.0,0
2025-02-21 09:30:00,1009536.1591522465,0.0,0
2025-02-24 09:30:00,1009536.1591522465,0.0,0
2025-02-25 09:30:00,1009536.1591522465,0.0,0
2025-02-26 09:30:00,1009536.1591522465,0.0,0
2025-04-17 09:30:00,1009536.1591522465,0.0,0
2025-04-21 09:30:00,1009536.1591522465,0.0,0
2025-04-22 09:30:00,1009536.1591522465,0.0,0
2025-04-23 09:30:00,1009384.735996925,60568.53529164844,3
2025-04-24 09:30:00,1009258.315213626,80754.41310089268,4
2025-04-25 09:30:00,1009197.7597147132,100939.5794051652,5
2025-04-28 09:30:00,1008362.0372668784,80753.09594690989,4
2025-04-29 09:30:00,1008362.0372668784,80753.09594690989,4
2025-04-30 09:30:00,1008362.0372668784,80753.09594690989,4
2025-05-01 09:30:00,1008362.0372668784,80753.09594690989,4
2025-05-02 09:30:00,1007067.9559854488,60565.4012269714,3
2025-05-05 09:30:00,1007067.9559854488,60565.4012269714,3
2025-05-06 09:30:00,1007067.9559854488,60565.4012269714,3
2025-05-07 09:30:00,1011938.9923735835,20185.16630427252,1
2025-05-08 09:30:00,1011938.9923735835,20185.16630427252,1
2025-05-09 09:30:00,1012140.0104237269,0.0,0
2025-05-12 09:30:00,1012140.0104237269,0.0,0
2025-05-13 09:30:00,1012140.0104237269,0.0,0
2025-05-14 09:30:00,1012140.0104237269,0.0,0
2025-05-15 09:30:00,1012140.0104237269,0.0,0
