event_date,primary,dependent,event_type,beta,r2,revenue_pct,expected_a,expected_b,actual_return,score_a,score_b,direction,is_liquid,is_htb,skipped,skip_reason,score_h1,score_h2,score_h3,score_h4,score_h7,score_h14,score_h21,score_h35,score_h49,score_h70
2021-04-27,RTX,AIRI,Earnings,1.0,0.0,0.382,0.021582816697303844,0.00824463597837007,-0.02094804750022709,1.970589140148883,3.5408092674054523,long,True,True,False,,5.054055279863263,3.5408092674054523,2.1244634520992283,4.408495928939004,2.9199128317017045,0.10154827613482725,4.5193739256971845,5.681053862678171,2.9113928847071238,10.290641901312343
2021-04-27,RTX,CVU,Earnings,1.0,0.0,0.36,0.0,0.0,0.00938783161613991,0.56503213886292,-0.208244058714111,long,False,True,True,below threshold,,,,,,,,,,
2021-04-27,RTX,MTX,Earnings,1.0,0.0,0.2475,0.021582816697303844,0.005341747132582702,-0.00879011527650548,1.407273777087842,2.645550614496331,long,True,False,False,,3.0979486421046554,2.645550614496331,2.91852252915417,3.4205434109863817,3.612198014929007,3.6763825298374364,0.7559915711782553,2.6307247067002963,-3.810084092189422,-4.37117117613671
2021-04-27,RTX,MRCY,Earnings,1.0,0.0,0.19,0.021582816697303844,0.00410073517248773,-0.008689643276256112,1.4026185922869667,3.1190452225629826,long,True,False,False,,3.588743717612259,3.1190452225629826,1.7532637139756095,1.3683958383855799,2.4367504983006665,3.8307585005977076,2.974774142701629,6.621016370415421,59.79181562476417,44.02584135767716
2021-04-28,GD,OPXS,Earnings,1.0,0.0,0.1848,0.0,0.0,,0.0,0.0,long,False,True,True,zero volume bars,,,,,,,,,,
2021-04-28,GD,GHM,Earnings,1.0,0.0,0.1819,0.02164853336795212,0.003937868219630491,0.035843708249092686,-0.6557106959566462,-8.102312787007401,short,True,False,False,,-0.3470339994419786,-8.102312787007401,-2.1659438107729367,-3.8401254738032504,-4.733662429227457,0.6164365782245029,6.330207753680825,4.313787345663292,-1.913539836247852,-10.423209264756661
2021-04-29,NOC,FEIM,Earnings,1.0,0.0,0.3959,0.03485152358782685,0.01379771818842065,-0.00012690632864942233,1.0036413423456112,1.009197631587803,long,True,True,False,,1.4171561487989404,1.009197631587803,0.5333500988447075,0.3165107093243847,0.815037552531913,1.0368007523331395,-0.11142362438852188,2.1571785021156593,8.149891496455837,7.112350591235634
2021-04-29,NOC,SYPR,Earnings,1.0,0.0,0.23,0.03485152358782685,0.008015850425200177,-0.06389300887979879,2.833291698676718,8.970833472507467,long,True,True,False,,6.714909161943942,8.970833472507467,9.167612997347213,7.862013132183031,6.230745033644565,6.250088234226362,0.43242977240248803,-3.5152056844911983,11.696917179633381,13.456003111489983
2021-04-29,NOC,MRCY,Earnings,1.0,0.0,0.12,0.03485152358782685,0.004182182830539222,0.002562876934756839,0.9264629872407639,0.3871915603396996,long,True,False,False,,1.2088020187754644,0.3871915603396996,0.049160646662734946,0.39059464143677936,0.13175016358557318,3.6560419460690987,3.7428770524343244,56.53380753369704,41.30175498627958,30.709628600024928
2021-04-29,NOC,CVU,Earnings,1.0,0.0,0.08,0.03485152358782685,0.002788121887026148,-0.014001240681394505,1.4017397014541122,6.021746268176401,long,False,True,False,,1.1931090889003673,6.021746268176401,5.47598053031623,4.559221159397343,4.257412894547481,5.80588826011447,0.932082375813849,4.426974625625729,14.757616991359814,21.99328342575094
2021-05-06,COP,SFL,Earnings,1.0,0.0,0.13,-0.011260475406897685,-0.001463861802896699,-0.0030771422637991966,-0.726730697185816,1.1020715601091085,short,True,False,False,,-3.3999873756594217,1.1020715601091085,-0.9005462651188895,-5.631716649513016,-6.389208025485711,-4.859378970439758,-19.820163563748665,-24.03915298706738,-70.93334579603685,-90.7769145201809
2021-05-06,COP,STR,Earnings,1.0,0.0,0.11,0.0,0.0,,0.0,0.0,long,False,False,True,zero volume bars,,,,,,,,,,
2021-05-06,COP,TPL,Earnings,1.0,0.0,0.1,-0.011260475406897685,-0.0011260475406897686,-0.0170665253718624,0.5156132183733716,14.156132183733714,short,True,False,False,,11.383181761858252,14.156132183733714,6.675753672161195,12.17195369876647,46.04724211396781,-12.347929014435925,-15.074963359892404,5.595066142802763,22.19752194118171,83.77959609775955
2021-05-10,OXY,TPL,Earnings,1.0,0.0,0.19,-0.02854957302734625,-0.005424418875195788,-0.015234194145368937,-0.46639502696671353,1.808447226490981,short,False,False,False,,2.0903981296029346,1.808447226490981,1.4654528675379457,0.532559935214577,-1.5471492941944864,-3.2330985939089296,2.5461824238966932,5.913647736725102,17.397798526670183,16.19783978417836
2021-05-10,OXY,PUMP,Earnings,1.0,0.0,0.137,-0.02854957302734625,-0.003911291504746436,-0.025231781244217648,-0.11621160778659104,5.451010162141671,short,True,False,False,,2.1787478871023382,5.451010162141671,5.255330539341664,-1.7655643634707412,5.424508154566314,-2.686550575435636,1.9499335935359385,7.784394266873966,10.059820474917542,13.554490069696225
2021-05-10,OXY,STR,Earnings,1.0,0.0,0.1,0.0,0.0,,0.0,0.0,long,False,False,True,zero volume bars,,,,,,,,,,
2021-07-26,LMT,AIRI,Earnings,-2.6250000206371267,0.5953333585092411,0.302,0.08225918438357542,0.024842273683839775,0.005960957546287601,0.9275344438319301,0.7600478272580468,short,True,True,False,,1.0729232898917231,0.7600478272580468,0.7984215166911647,0.7757612524709792,1.551645688039229,1.9828381443432725,2.018401961013087,2.3538039847797174,1.6286153031180148,2.560832976824571
2021-07-26,LMT,CVU,Earnings,-1.7504729969922412,0.17980052260444312,0.24,0.054854278051817126,0.01316502673243611,0.0071318666371967526,0.8699852246627007,0.4582717694279195,short,False,True,False,,0.8170132287498864,0.4582717694279195,0.5114396342601463,0.4640763771407551,0.2823879370135975,1.4090862288278163,-0.9084520448935712,1.9617809664812231,1.495655986396238,1.431729536874052
2021-07-26,LMT,EMKR,Earnings,-0.853251360185711,0.05948726723770703,0.2391,0.026738194442382256,0.006393102291173598,0.016645608709078302,0.3774595085338436,-1.6036825239069696,long,True,True,False,,-1.247997112196875,-1.6036825239069696,1.1042922079379724,1.3800032523672712,1.5284682787097439,6.681578247704053,0.6139555551572741,-0.03979263282694221,5.2614898272886075,-4.691782964723403
2021-07-26,LMT,SIF,Earnings,-1.0218064925796948,0.008112827074784446,0.1108,0.03202017829205453,0.0035478357547596416,-0.028384633552460688,1.8864608214721914,9.000548930254435,short,False,True,False,,-1.7602795990515556,9.000548930254435,2.5046307767482454,2.599467417684311,2.738451395865165,2.4574198177255333,-0.5269353900562899,-1.3814796043968078,-3.3534783959305434,3.727004624400031
2021-07-26,LMT,TTMI,Earnings,0.05621871432343556,0.002255332553038003,0.1105,0.0,0.0,-0.0015954060900759937,-0.09440243064257132,0.0,long,False,False,True,below threshold,,,,,,,,,,
2021-07-27,RTX,AIRI,Earnings,1.0288492240342884,0.07259776795375794,0.382,0.03478620339608853,0.013288329697305819,-0.020034192648580584,1.5759235183116675,2.507653189297559,long,True,True,False,,3.9523323176902547,2.507653189297559,1.7216398524085177,2.942538172527505,1.8098035376753263,1.867642616911423,0.9057646221226594,0.4630840595790813,0.1603458546018527,-1.7681952607505236
2021-07-27,RTX,CVU,Earnings,0.06533941099797469,0.00012109203338173113,0.36,0.0,0.0,-0.015248443972605684,7.902318819325706,0.0,long,False,True,True,below threshold,,,,,,,,,,
